home_team,away_team,date,result,min,H_pts,H_reb,H_ast,H_stl,H_blk,H_to,H_pf,H_dreb,H_oreb,H_fgpct,H_3pct,H_ftpct,H_eff,A_pts,A_reb,A_ast,A_stl,A_blk,A_to,A_pf,A_dreb,A_oreb,A_fgpct,A_3pct,A_ftpct,A_eff,home_team_idx,away_team_idx,H_FGM,H_FGA,A_FGM,A_FGA,H_3M,H_3A,A_3M,A_3A,H_FTM,H_FTA,A_FTM,A_FTA,reg_season,pre_allstar
Minnesota,Dallas,2017-01-09,W,48,101,42,30,11,4,18,24,33,9,0.563,0.375,0.7140000000000001,133,92,25,24,3,2,14,21,20,5,0.462,0.46399999999999997,0.778,88,17,6,40,71,36,78,6,16,13,28,15,21,7,9,True,True
Minnesota,Utah,2017-01-07,L,48,92,48,23,3,3,15,21,34,14,0.43799999999999994,0.35,0.7140000000000001,103,94,39,23,12,6,8,19,29,10,0.41600000000000004,0.348,0.7859999999999999,115,17,29,35,80,32,77,7,20,8,23,15,21,22,28,True,True
Minnesota,Portland,2017-01-01,L,48,89,47,21,11,5,16,25,34,13,0.402,0.304,0.667,99,95,41,13,10,8,14,19,37,4,0.493,0.273,0.607,105,17,25,35,87,36,73,7,23,6,22,12,18,17,28,True,True
Minnesota,Milwaukee,2016-12-30,W,48,116,34,30,8,5,11,17,26,8,0.5579999999999999,0.52,0.81,144,99,30,22,4,4,14,19,22,8,0.541,0.444,0.647,105,17,16,43,77,40,74,13,25,8,18,17,21,11,17,True,True
Minnesota,Atlanta,2016-12-26,W,48,104,40,26,11,3,14,19,29,11,0.451,0.484,0.833,122,90,46,20,8,7,19,19,29,17,0.42200000000000004,0.25,0.706,99,17,1,37,82,35,83,15,31,8,32,15,18,12,17,True,True
Minnesota,Sacramento,2016-12-23,L,48,105,42,18,5,4,12,21,30,12,0.456,0.375,0.8079999999999999,114,109,34,27,7,3,11,23,28,6,0.525,0.517,0.7140000000000001,127,17,26,36,79,42,80,12,32,15,29,21,26,10,14,True,True
Minnesota,Phoenix,2016-12-19,W,48,115,41,26,8,7,19,25,30,11,0.488,0.368,0.96,133,108,34,16,11,5,17,23,26,8,0.451,0.429,0.7140000000000001,102,17,24,42,86,37,82,7,19,9,21,24,25,25,35,True,True
Minnesota,Houston,2016-12-17,L,53,109,55,29,9,6,21,21,42,13,0.446,0.33299999999999996,0.741,129,111,47,25,14,4,16,22,37,10,0.406,0.33299999999999996,0.8,124,17,10,41,92,39,96,7,21,17,51,20,27,16,20,True,True
Minnesota,Golden State,2016-12-11,L,48,108,51,17,3,2,14,21,35,16,0.444,0.375,0.75,113,116,37,30,9,4,8,24,31,6,0.45799999999999996,0.406,0.9,140,17,9,36,81,38,83,9,24,13,32,27,36,27,30,True,True
Minnesota,Detroit,2016-12-09,L,48,90,37,19,4,2,12,16,30,7,0.474,0.188,0.65,92,117,42,23,6,1,7,23,31,11,0.5,0.483,0.826,136,17,8,37,78,42,84,3,16,14,29,13,20,19,23,True,True
Minnesota,San Antonio,2016-12-06,L,48,91,41,19,4,2,15,20,30,11,0.439,0.35,0.667,90,105,35,21,8,3,11,20,32,3,0.527,0.45799999999999996,0.8420000000000001,123,17,27,36,82,39,74,7,20,11,24,12,18,16,19,True,True
Minnesota,New York,2016-11-30,L,48,104,40,17,9,5,15,17,29,11,0.442,0.21100000000000002,0.821,110,106,39,24,8,3,13,26,27,12,0.451,0.406,0.733,113,17,20,34,77,41,91,4,19,13,32,32,39,11,15,True,True
Minnesota,Utah,2016-11-28,L,48,103,39,26,8,2,14,23,29,10,0.444,0.368,0.96,118,112,42,19,9,3,12,21,30,12,0.506,0.222,0.8240000000000001,128,17,29,36,81,40,79,7,19,4,18,24,25,28,34,True,True
Minnesota,Boston,2016-11-21,L,48,93,51,23,5,4,15,19,35,16,0.419,0.16699999999999998,0.68,103,99,39,20,5,4,11,21,33,6,0.452,0.316,0.7859999999999999,107,17,2,36,86,38,84,4,24,12,38,17,25,11,14,True,True
Minnesota,Philadelphia,2016-11-17,W,48,110,49,18,7,8,13,19,34,15,0.506,0.231,0.9,135,86,40,15,9,2,15,17,27,13,0.373,0.281,0.789,81,17,23,43,85,31,83,6,26,9,32,18,20,15,19,True,True
Minnesota,Charlotte,2016-11-15,L,48,108,43,25,4,5,18,19,29,14,0.42700000000000005,0.429,0.81,112,115,37,25,10,6,13,17,33,4,0.537,0.45799999999999996,0.818,139,17,3,38,89,43,80,15,35,11,24,17,21,18,22,True,True
Minnesota,L.A.Lakers,2016-11-13,W,48,125,44,28,10,4,10,19,35,9,0.525,0.48100000000000004,0.667,149,99,39,16,6,5,17,31,34,5,0.465,0.33299999999999996,0.833,105,17,,42,80,33,71,13,27,8,24,28,42,25,30,True,True
Minnesota,L.A.Clippers,2016-11-12,L,48,105,39,26,11,3,13,31,24,15,0.449,0.364,0.81,118,119,42,25,7,4,14,19,33,9,0.526,0.45799999999999996,0.757,138,17,,40,89,40,76,8,22,11,24,17,21,28,37,True,True
Minnesota,Denver,2016-11-03,L,48,99,43,20,8,4,16,22,29,14,0.39799999999999996,0.409,0.8,100,102,44,24,10,3,20,24,37,7,0.48100000000000004,0.273,0.72,114,17,7,35,88,39,81,9,22,6,22,20,25,18,25,True,True
Minnesota,Memphis,2016-11-01,W,48,116,49,29,11,4,21,22,39,10,0.551,0.6,0.7829999999999999,148,80,32,10,17,4,21,22,24,8,0.365,0.16699999999999998,0.759,68,17,14,43,78,27,74,12,20,4,24,18,23,22,29,True,True
New Orleans,Denver,2017-04-04,L,48,131,35,30,5,9,7,16,25,10,0.51,0.43799999999999994,0.882,152,134,50,31,3,2,10,20,35,15,0.535,0.433,0.7140000000000001,158,19,7,51,100,53,99,14,32,13,30,15,17,15,21,True,False
New Orleans,Chicago,2017-04-02,L,48,110,40,24,7,4,12,14,34,6,0.40700000000000003,0.33299999999999996,0.971,124,117,49,26,7,6,11,23,40,9,0.489,0.5,0.778,143,19,4,33,81,45,92,10,30,13,26,34,35,14,18,True,False
New Orleans,Sacramento,2017-03-31,W,48,117,44,28,17,13,12,13,34,10,0.484,0.303,0.789,154,89,52,18,7,6,21,17,38,14,0.39299999999999996,0.316,0.765,93,19,26,46,95,35,89,10,33,6,19,15,19,13,17,True,False
New Orleans,Dallas,2017-03-29,W,48,121,43,26,5,5,6,18,33,10,0.506,0.4,0.758,145,118,38,25,3,4,5,21,30,8,0.484,0.519,0.941,135,19,6,42,83,44,91,12,30,14,27,25,33,16,17,True,False
New Orleans,Memphis,2017-03-21,W,48,95,51,16,8,3,12,17,39,12,0.39799999999999996,0.31,0.8420000000000001,105,82,42,17,7,3,15,20,37,5,0.405,0.257,0.6920000000000001,85,19,14,35,88,32,79,9,29,9,35,16,19,9,13,True,False
New Orleans,Minnesota,2017-03-19,W,48,123,42,31,8,1,16,15,33,9,0.551,0.467,0.733,145,109,36,30,11,5,16,14,27,9,0.518,0.36,0.706,129,19,17,49,89,44,85,14,30,9,25,11,15,12,17,True,False
New Orleans,Houston,2017-03-17,W,48,128,53,29,9,5,13,20,44,9,0.5329999999999999,0.353,0.75,162,112,46,18,6,3,13,19,36,10,0.41600000000000004,0.325,0.7809999999999999,113,19,10,49,92,37,89,12,34,13,40,18,24,25,32,True,False
New Orleans,Portland,2017-03-14,W,48,100,49,19,10,8,5,18,45,4,0.475,0.28600000000000003,0.6,127,77,48,13,3,1,16,20,40,8,0.303,0.344,0.769,67,19,25,38,80,23,76,6,21,11,32,18,30,20,26,True,False
New Orleans,Toronto,2017-03-08,L,48,87,40,22,6,4,14,20,32,8,0.425,0.31,0.769,96,94,42,21,6,6,11,18,34,8,0.474,0.381,0.609,109,19,28,34,80,36,76,9,29,8,21,10,13,14,23,True,False
New Orleans,San Antonio,2017-03-03,L,53,98,48,20,2,2,16,22,40,8,0.385,0.32,0.833,94,101,53,20,6,5,11,22,42,11,0.42100000000000004,0.222,0.6,109,19,27,35,91,40,95,8,25,6,27,20,24,15,25,True,False
New Orleans,Detroit,2017-03-01,W,48,109,53,18,6,4,14,15,45,8,0.5,0.36,0.9570000000000001,136,86,50,13,11,3,7,17,27,23,0.38799999999999996,0.13,0.17600000000000002,79,19,8,39,78,40,103,9,25,3,23,22,23,3,17,True,False
New Orleans,Houston,2017-02-23,L,48,99,45,24,10,8,20,21,33,12,0.419,0.19399999999999998,0.8079999999999999,111,129,48,28,12,5,16,25,36,12,0.495,0.392,0.792,155,19,10,36,86,45,91,6,31,20,51,21,26,19,24,True,False
New Orleans,Utah,2017-02-08,L,48,94,37,17,6,6,13,17,30,7,0.455,0.20800000000000002,0.76,99,127,48,25,9,2,8,19,36,12,0.545,0.43799999999999994,0.81,159,19,29,35,77,48,88,5,24,14,32,19,25,17,21,True,True
New Orleans,Phoenix,2017-02-06,W,48,111,48,20,11,11,13,25,39,9,0.457,0.34600000000000003,0.818,134,106,49,26,7,9,16,23,40,9,0.43,0.185,0.84,124,19,24,42,92,40,93,9,26,5,27,18,22,21,25,True,True
New Orleans,Washington,2017-01-29,L,48,94,42,25,8,3,14,12,32,10,0.452,0.312,0.5329999999999999,105,107,45,28,9,3,10,17,35,10,0.506,0.47600000000000003,0.7,135,19,30,38,84,45,89,10,32,10,21,8,15,7,10,True,True
New Orleans,San Antonio,2017-01-27,W,48,119,54,29,8,5,14,20,39,15,0.516,0.433,0.7140000000000001,152,103,44,20,10,5,12,13,32,12,0.38799999999999996,0.429,0.862,114,19,27,48,93,33,85,13,30,12,28,10,14,25,29,True,True
New Orleans,Oklahoma City,2017-01-25,L,48,105,47,23,7,9,12,23,37,10,0.42700000000000005,0.40700000000000003,0.632,117,114,55,24,6,11,16,18,43,12,0.462,0.37,0.7140000000000001,137,19,21,41,96,42,91,11,27,10,27,12,19,20,28,True,True
New Orleans,Cleveland,2017-01-23,W,48,124,43,26,8,11,8,22,35,8,0.494,0.41,0.733,152,122,45,24,6,3,11,20,34,11,0.462,0.405,0.84,135,19,5,43,87,43,93,16,39,15,37,22,30,21,25,True,True
New Orleans,Brooklyn,2017-01-20,L,48,114,47,21,8,8,9,24,29,18,0.41,0.324,0.7390000000000001,121,143,52,24,5,6,16,20,43,9,0.578,0.5,0.914,176,19,18,43,105,48,83,11,34,15,30,17,23,32,35,True,True
New Orleans,Orlando,2017-01-18,W,48,118,44,28,11,5,8,13,39,5,0.495,0.41700000000000004,0.733,147,98,48,18,6,5,18,14,43,5,0.44299999999999995,0.344,0.818,106,19,,46,93,39,88,15,36,11,32,11,15,9,11,True,True
New Orleans,Atlanta,2017-01-05,L,48,94,52,19,8,4,15,18,37,15,0.366,0.429,0.7859999999999999,100,99,55,23,9,6,14,14,43,12,0.42200000000000004,0.391,0.8240000000000001,123,19,1,34,93,38,90,15,35,9,23,11,14,14,17,True,True
New Orleans,New York,2016-12-30,W,48,104,42,22,4,5,13,12,40,2,0.447,0.414,0.941,116,92,50,18,7,6,14,18,40,10,0.376,0.304,0.938,100,19,20,38,85,35,93,12,29,7,23,16,17,15,16,True,True
New Orleans,L.A.Clippers,2016-12-28,W,48,102,45,23,11,6,6,16,37,8,0.46,0.345,0.5710000000000001,125,98,59,15,6,4,11,20,42,17,0.385,0.297,0.722,107,19,,40,87,37,96,10,29,11,37,12,21,13,18,True,True
New Orleans,Dallas,2016-12-26,W,48,111,41,24,6,3,10,19,36,5,0.529,0.48,0.833,137,104,32,27,4,1,10,22,28,4,0.493,0.406,0.773,115,19,6,37,70,37,75,12,25,13,32,25,30,17,22,True,True
New Orleans,Miami,2016-12-23,W,48,91,52,17,8,9,9,20,41,11,0.371,0.39299999999999996,0.667,105,87,59,19,4,4,13,20,48,11,0.414,0.42100000000000004,0.5379999999999999,103,19,15,33,89,36,87,11,28,8,19,14,21,7,13,True,True
New Orleans,Oklahoma City,2016-12-21,L,48,110,34,25,4,3,9,18,27,7,0.47700000000000004,0.4,0.7829999999999999,116,121,49,22,8,6,10,20,36,13,0.511,0.39299999999999996,0.833,149,19,21,42,88,45,88,8,20,11,28,18,23,20,24,True,True
New Orleans,Indiana,2016-12-15,W,48,102,56,23,6,8,16,16,44,12,0.419,0.37,0.7140000000000001,121,95,46,23,6,4,12,21,39,7,0.414,0.14300000000000002,0.833,107,19,11,36,86,36,87,10,27,3,21,20,28,20,24,True,True
New Orleans,Golden State,2016-12-13,L,48,109,45,26,12,11,17,18,39,6,0.47600000000000003,0.4,0.81,139,113,45,30,6,6,12,12,36,9,0.442,0.41200000000000003,0.789,131,19,9,39,82,42,95,14,35,14,34,17,21,15,19,True,True
New Orleans,Philadelphia,2016-12-08,L,48,88,47,18,3,2,12,17,36,11,0.39299999999999996,0.28,0.682,88,99,46,27,8,8,10,20,35,11,0.429,0.3,0.6920000000000001,122,19,23,33,84,39,91,7,25,12,40,15,22,9,13,True,True
New Orleans,Memphis,2016-12-05,L,58,108,54,21,7,8,11,15,48,6,0.39399999999999996,0.312,0.9520000000000001,126,110,61,23,8,4,14,22,48,13,0.40399999999999997,0.382,0.619,122,19,14,39,99,42,104,10,32,13,34,20,21,13,21,True,True
New Orleans,L.A.Clippers,2016-12-02,L,48,96,41,21,5,5,12,14,30,11,0.46399999999999997,0.25,0.619,103,114,46,27,7,7,9,18,34,12,0.511,0.41700000000000004,0.875,147,19,,39,84,45,88,5,20,10,24,13,21,14,16,True,True
New Orleans,L.A.Lakers,2016-11-29,W,48,105,54,24,10,3,8,17,41,13,0.43200000000000005,0.258,0.84,134,88,47,26,8,5,12,17,38,9,0.425,0.16699999999999998,0.5,103,19,,38,88,37,87,8,31,5,30,21,25,9,18,True,True
New Orleans,Minnesota,2016-11-23,W,48,117,45,27,10,6,17,21,41,4,0.542,0.375,0.7829999999999999,145,96,41,23,12,3,17,19,33,8,0.384,0.17600000000000002,0.818,99,19,17,45,83,33,86,9,24,3,17,18,23,27,33,True,True
New Orleans,Charlotte,2016-11-19,W,53,121,53,27,9,6,11,23,43,10,0.439,0.389,0.84,146,116,52,29,7,5,14,21,44,8,0.41200000000000003,0.349,0.75,131,19,3,43,98,40,97,14,36,15,43,21,25,21,28,True,True
New Orleans,Portland,2016-11-18,W,48,113,37,31,9,12,8,21,36,1,0.5489999999999999,0.375,0.7,151,101,48,19,2,1,14,21,35,13,0.375,0.353,0.885,99,19,25,45,82,33,88,9,24,12,34,14,20,23,26,True,True
New Orleans,Boston,2016-11-14,W,48,106,46,16,9,4,16,17,38,8,0.44299999999999995,0.28600000000000003,0.833,115,105,44,19,9,0,10,27,33,11,0.4,0.293,0.85,107,19,2,35,79,38,95,6,21,12,41,30,36,17,20,True,True
New Orleans,L.A.Lakers,2016-11-12,L,48,99,42,20,4,5,10,10,30,12,0.433,0.3,0.789,105,126,47,36,8,5,10,17,37,10,0.5529999999999999,0.5329999999999999,0.857,169,19,,39,90,52,94,6,20,16,30,15,19,6,7,True,True
New Orleans,Phoenix,2016-11-04,L,53,111,45,28,6,14,8,21,37,8,0.457,0.33299999999999996,0.536,132,112,58,18,7,2,14,27,46,12,0.43,0.33299999999999996,0.857,126,19,24,43,94,40,93,10,30,8,24,15,28,24,28,True,True
New Orleans,Milwaukee,2016-11-01,L,48,113,42,23,13,5,13,17,33,9,0.439,0.34600000000000003,0.78,128,117,50,30,9,5,15,25,39,11,0.484,0.312,0.905,147,19,16,36,82,44,91,9,26,10,32,32,41,19,21,True,True
New Orleans,Golden State,2016-10-28,L,48,114,49,29,8,6,13,24,37,12,0.47,0.22699999999999998,0.652,132,122,49,32,8,2,14,22,40,9,0.484,0.321,0.893,149,19,9,47,100,44,91,5,22,9,28,15,23,25,28,True,True
New Orleans,Denver,2016-10-26,L,48,102,34,31,16,5,11,29,29,5,0.413,0.158,0.885,120,107,58,18,7,2,24,22,47,11,0.446,0.33299999999999996,0.758,114,19,7,38,92,37,83,3,19,8,24,23,26,25,33,True,True
New York,Philadelphia,2017-04-12,W,48,114,42,17,6,5,20,18,25,17,0.512,0.409,0.7190000000000001,116,113,38,21,10,1,13,25,22,16,0.505,0.304,0.7,119,20,23,41,80,46,91,9,22,7,23,23,32,14,20,True,False
New York,Toronto,2017-04-09,L,48,97,36,27,6,1,11,18,30,6,0.451,0.321,0.9329999999999999,110,110,40,20,8,1,10,14,36,4,0.526,0.32299999999999995,0.87,130,20,28,37,82,40,76,9,28,10,31,14,15,20,23,True,False
New York,Washington,2017-04-06,L,48,103,49,20,9,2,11,19,29,20,0.42100000000000004,0.35,0.762,112,106,39,17,5,8,13,22,30,9,0.486,0.41200000000000003,0.7140000000000001,116,20,30,40,95,36,74,7,20,14,34,16,21,20,28,True,False
New York,Chicago,2017-04-04,W,48,100,53,26,5,7,15,22,37,16,0.47700000000000004,0.261,0.625,124,91,36,22,8,4,15,15,25,11,0.381,0.222,0.9129999999999999,92,20,4,42,88,32,84,6,23,6,27,10,16,21,23,True,False
New York,Boston,2017-04-02,L,48,94,32,20,12,2,11,20,24,8,0.38799999999999996,0.28,0.84,93,110,41,22,8,3,17,25,36,5,0.556,0.324,0.6920000000000001,127,20,2,33,85,40,72,7,25,12,37,21,25,18,26,True,False
New York,Miami,2017-03-29,L,48,88,52,19,2,6,14,16,35,17,0.371,0.2,0.81,93,105,40,18,11,7,10,23,32,8,0.47600000000000003,0.48,0.765,123,20,15,33,89,40,84,5,25,12,25,17,21,13,17,True,False
New York,Detroit,2017-03-27,W,48,109,37,26,13,5,12,16,33,4,0.536,0.33299999999999996,0.9229999999999999,138,95,42,18,4,3,18,16,30,12,0.429,0.391,0.667,89,20,8,45,84,36,84,7,21,9,23,12,13,14,21,True,False
New York,Brooklyn,2017-03-16,L,48,110,34,20,6,4,7,26,29,5,0.466,0.188,0.9620000000000001,119,121,50,19,5,2,13,23,38,12,0.48200000000000004,0.32299999999999995,0.8290000000000001,134,20,18,41,88,41,85,3,16,10,31,25,26,29,35,True,False
New York,Indiana,2017-03-14,W,48,87,52,21,8,4,14,15,41,11,0.42200000000000004,0.321,0.615,105,81,53,16,6,3,16,14,39,14,0.368,0.276,0.6,82,20,11,35,83,32,87,9,28,8,29,8,13,9,15,True,False
New York,Golden State,2017-03-05,L,48,105,47,18,5,6,15,20,35,12,0.47,0.318,0.8,117,112,35,21,11,3,8,18,24,11,0.455,0.371,0.826,122,20,9,39,83,40,88,7,22,13,35,20,25,19,23,True,False
New York,Toronto,2017-02-27,L,48,91,40,17,10,6,17,19,32,8,0.452,0.375,0.8420000000000001,104,92,41,12,9,3,12,18,30,11,0.423,0.26899999999999996,0.826,96,20,28,33,73,33,78,9,24,7,26,16,19,19,23,True,False
New York,Philadelphia,2017-02-25,W,48,110,44,21,6,7,11,22,34,10,0.473,0.28600000000000003,0.7829999999999999,124,109,50,19,6,5,11,21,34,16,0.42100000000000004,0.226,0.815,118,20,23,43,91,40,95,6,21,7,31,18,23,22,27,True,False
New York,San Antonio,2017-02-12,W,48,94,44,18,5,8,19,19,39,5,0.5,0.643,0.81,112,90,46,17,11,1,11,16,25,21,0.363,0.207,0.818,92,20,27,34,68,33,91,9,14,6,29,17,21,18,22,True,True
New York,Denver,2017-02-10,L,48,123,33,36,10,5,10,14,23,10,0.5589999999999999,0.42100000000000004,0.6,154,131,44,30,6,5,15,11,28,16,0.568,0.5,0.7,157,20,7,52,93,54,95,16,38,16,32,3,5,7,10,True,True
New York,L.A.Clippers,2017-02-08,L,48,115,41,25,9,5,11,22,29,12,0.5,0.29600000000000004,0.833,135,119,47,22,8,3,11,20,33,14,0.489,0.4,0.679,132,20,,46,92,45,92,8,27,10,25,15,18,19,28,True,True
New York,L.A.Lakers,2017-02-06,L,48,107,40,16,4,4,16,24,34,6,0.451,0.33299999999999996,0.7879999999999999,103,121,55,19,9,6,7,28,35,20,0.431,0.28600000000000003,0.8059999999999999,139,20,,37,82,44,102,7,21,8,28,26,33,25,31,True,True
New York,Cleveland,2017-02-04,L,48,104,42,23,9,7,10,20,29,13,0.45299999999999996,0.387,0.5,114,111,49,20,3,0,15,19,37,12,0.488,0.4,0.722,120,20,5,39,86,41,84,12,31,16,40,14,28,13,18,True,True
New York,Charlotte,2017-01-27,W,48,110,48,22,8,10,10,18,37,11,0.479,0.33299999999999996,0.6920000000000001,134,107,47,18,5,4,13,16,38,9,0.444,0.35100000000000003,0.9329999999999999,117,20,3,46,96,40,90,9,27,13,37,9,13,14,15,True,True
New York,Phoenix,2017-01-21,L,48,105,46,20,6,3,12,20,31,15,0.449,0.524,0.875,117,107,44,15,9,4,13,18,30,14,0.435,0.375,0.889,115,20,24,40,89,37,85,11,21,9,24,14,16,24,27,True,True
New York,Washington,2017-01-19,L,48,110,41,20,7,4,10,14,27,14,0.467,0.292,0.8640000000000001,121,113,40,29,7,5,15,19,30,10,0.5,0.406,0.857,133,20,30,42,90,44,88,7,24,13,32,19,22,12,14,True,True
New York,Atlanta,2017-01-16,L,48,107,53,21,8,3,18,22,38,15,0.494,0.308,0.652,123,108,36,26,11,3,10,15,28,8,0.46,0.375,0.696,120,20,1,42,85,40,87,8,26,12,32,15,23,16,23,True,True
New York,Chicago,2017-01-12,W,48,104,47,21,4,6,12,17,30,17,0.478,0.304,0.818,120,89,43,20,5,4,13,12,29,14,0.39799999999999996,0.16699999999999998,0.762,90,20,4,44,92,35,88,7,23,3,18,9,11,16,21,True,True
New York,New Orleans,2017-01-09,L,48,96,45,17,5,4,14,18,33,12,0.424,0.379,0.812,101,110,40,24,11,7,8,14,31,9,0.48200000000000004,0.444,0.8420000000000001,137,20,19,36,85,41,85,11,29,12,27,13,16,16,19,True,True
New York,Milwaukee,2017-01-04,L,48,104,46,26,9,3,13,19,31,15,0.447,0.46399999999999997,0.583,118,105,42,20,7,5,13,15,35,7,0.474,0.321,0.71,116,20,16,42,94,37,78,13,28,9,28,7,12,22,31,True,True
New York,Orlando,2017-01-02,L,48,103,46,18,7,6,18,17,30,16,0.47,0.381,0.708,111,115,39,35,10,4,12,20,26,13,0.495,0.484,0.7140000000000001,141,20,,39,83,45,91,8,21,15,31,17,24,10,14,True,True
New York,Boston,2016-12-25,L,48,114,49,11,5,6,17,23,31,18,0.47100000000000003,0.348,0.889,119,119,39,25,10,3,6,20,27,12,0.484,0.389,0.75,137,20,2,41,87,45,93,8,23,14,36,24,27,15,20,True,True
New York,Orlando,2016-12-22,W,48,106,52,26,9,9,15,18,34,18,0.42700000000000005,0.45,0.882,130,95,41,21,7,7,16,14,31,10,0.433,0.185,0.75,100,20,,41,96,39,90,9,20,5,27,15,17,12,16,True,True
New York,Indiana,2016-12-20,W,48,118,45,24,6,8,14,18,41,4,0.5,0.565,0.81,139,111,44,22,10,5,9,14,33,11,0.429,0.261,0.818,125,20,11,44,88,39,91,13,23,6,23,17,21,27,33,True,True
New York,Cleveland,2016-12-07,L,48,94,43,22,6,3,16,22,30,13,0.402,0.355,0.867,98,126,46,23,11,4,12,18,36,10,0.48700000000000004,0.55,0.8390000000000001,152,20,5,35,87,39,80,11,31,22,40,13,15,26,31,True,True
New York,Sacramento,2016-12-04,W,48,106,58,20,5,9,18,25,44,14,0.44299999999999995,0.379,0.708,124,98,50,18,13,5,11,17,33,17,0.32299999999999995,0.321,0.871,104,20,26,39,88,31,96,11,29,9,28,17,24,27,31,True,True
New York,Minnesota,2016-12-02,W,48,118,43,26,9,6,15,18,32,11,0.47700000000000004,0.387,0.8,136,114,43,25,6,6,14,25,30,13,0.466,0.35700000000000004,0.917,131,20,17,41,86,41,88,12,31,10,28,24,30,22,24,True,True
New York,Oklahoma City,2016-11-28,L,48,103,40,20,9,11,5,16,28,12,0.396,0.316,0.893,120,112,53,25,4,7,14,22,36,17,0.5,0.364,0.667,135,20,21,36,91,46,92,6,19,8,22,25,28,12,18,True,True
New York,Charlotte,2016-11-25,W,53,113,55,26,9,8,16,21,42,13,0.46399999999999997,0.39299999999999996,0.9229999999999999,142,111,46,25,6,4,13,14,36,10,0.462,0.276,0.63,119,20,3,45,97,43,93,11,28,8,29,12,13,17,27,True,True
New York,Portland,2016-11-22,W,48,107,43,26,8,5,13,23,33,10,0.469,0.31,1.0,125,103,44,18,5,5,16,13,33,11,0.442,0.273,0.8079999999999999,106,20,25,45,96,38,86,9,29,6,22,8,8,21,26,True,True
New York,Atlanta,2016-11-20,W,48,104,50,21,8,1,15,23,39,11,0.47700000000000004,0.385,0.7140000000000001,119,94,48,17,7,5,13,15,34,14,0.4,0.28600000000000003,0.69,98,20,1,42,88,34,85,10,26,6,21,10,14,20,29,True,True
New York,Detroit,2016-11-16,W,48,105,52,24,8,9,9,11,33,19,0.452,0.36,0.632,131,102,40,19,6,1,10,14,32,8,0.494,0.348,0.833,113,20,8,42,93,42,85,9,25,8,23,12,19,10,12,True,True
New York,Dallas,2016-11-14,W,48,93,51,18,6,4,17,16,37,14,0.436,0.36,0.889,109,77,42,15,8,7,12,16,29,13,0.386,0.179,0.727,83,20,6,34,78,32,83,9,25,5,28,16,18,8,11,True,True
New York,Brooklyn,2016-11-09,W,48,110,50,25,11,5,14,21,41,9,0.478,0.33299999999999996,0.706,134,96,41,19,9,4,18,20,33,8,0.41200000000000003,0.33299999999999996,0.7040000000000001,96,20,18,44,92,33,80,10,30,11,33,12,17,19,27,True,True
New York,Utah,2016-11-06,L,48,109,39,18,8,5,12,26,29,10,0.506,0.4,0.895,124,114,34,21,6,4,10,19,27,7,0.507,0.32,0.857,127,20,29,42,83,38,75,8,20,8,25,17,19,30,35,True,True
New York,Houston,2016-11-02,L,48,99,34,18,10,7,16,22,27,7,0.435,0.4,0.68,96,118,54,25,12,7,19,21,35,19,0.47200000000000003,0.375,0.7040000000000001,142,20,10,37,85,42,89,8,20,15,40,17,25,19,27,True,True
New York,Memphis,2016-10-29,W,48,111,41,24,4,4,12,25,35,6,0.526,0.28600000000000003,0.6409999999999999,122,104,40,19,3,2,12,30,29,11,0.43,0.36,0.8079999999999999,102,20,14,40,76,37,86,6,21,9,25,25,39,21,26,True,True
Oklahoma City,Houston,2017-04-23,L,48,109,40,20,10,14,17,20,30,10,0.494,0.368,0.562,119,113,45,19,13,2,19,26,32,13,0.435,0.314,0.848,120,21,10,42,85,37,85,7,19,11,35,18,32,28,33,False,False
Oklahoma City,Houston,2017-04-21,W,48,115,40,24,8,5,11,21,31,9,0.5539999999999999,0.474,0.609,135,113,42,10,4,6,13,24,31,11,0.45799999999999996,0.28600000000000003,0.818,111,21,10,46,83,38,83,9,19,10,35,14,23,27,33,False,False
Oklahoma City,Denver,2017-04-12,L,48,105,51,20,10,8,12,24,37,14,0.426,0.32,0.647,118,111,43,22,6,8,15,17,38,5,0.45899999999999996,0.28,0.812,123,21,7,43,101,39,85,8,25,7,25,11,17,26,32,True,False
Oklahoma City,Milwaukee,2017-04-04,W,48,110,53,29,9,8,13,20,42,11,0.47600000000000003,0.321,0.84,148,79,38,16,9,5,11,19,28,10,0.358,0.16699999999999998,0.6920000000000001,76,21,16,40,84,29,81,9,28,3,18,21,25,18,26,True,False
Oklahoma City,Charlotte,2017-04-02,L,48,101,42,19,10,5,24,20,35,7,0.46399999999999997,0.387,0.917,107,113,37,20,18,5,16,13,34,3,0.48100000000000004,0.36700000000000005,0.875,133,21,3,39,84,37,77,12,31,11,30,11,12,28,32,True,False
Oklahoma City,San Antonio,2017-03-31,L,48,95,46,21,7,3,18,21,33,13,0.40700000000000003,0.28600000000000003,0.852,102,100,41,23,8,11,13,23,28,13,0.435,0.33299999999999996,0.63,112,21,27,33,81,37,85,6,21,9,27,23,27,17,27,True,False
Oklahoma City,Philadelphia,2017-03-22,W,48,122,54,26,7,8,16,17,36,18,0.545,0.25,0.733,153,97,25,19,8,4,9,23,19,6,0.425,0.32,0.882,92,21,23,48,88,37,87,4,16,8,25,22,30,15,17,True,False
